Farming_Turnover,Crop_Yields,Market_Demand,Land_Ownership,Land_Size,Weather_Data,Government_Subsidy,Expenses,Livestock_Inventory,Education,Debts_Liabilities,Community_Feedback,Creditworthiness
57250,2144,Medium,Owned,12,Normal,Yes,16074,Cattle,None,0,High,Good
75000,2975,Medium,Leased,5,Variable,Yes,17267,Cattle,College Degree,2000,Medium,Excellent
75000,3000,Medium,Leased,5,Normal,No,18501,Chicken,College Degree,2000,Medium,Excellent
54851,2153,High,Leased,10,Normal,Yes,17847,Pigs,High School,10000,Low,Good
49298,1758,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Good
62177,1634,Medium,Owned,12,Variable,No,12000,Cattle,College Degree,0,High,Very Good
54926,2388,High,Owned,10,Normal,Yes,16508,Cattle,College Degree,0,Low,Good
57393,2436,High,Owned,12,Normal,Yes,14299,Cattle,High School,0,Low,Average
51390,1744,High,Owned,8,Unpredictable,Yes,12000,Cattle,High School,10000,Low,Poor
53513,1601,Low,Owned,8,Variable,Yes,12000,Sheep,None,500,High,Average
62927,3000,Medium,Leased,10,Normal,No,14546,Chicken,High School,10000,Low,Excellent
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
40000,1822,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
56626,2206,High,Leased,7,Normal,Yes,12000,Pigs,High School,500,High,Average
59228,2457,High,Owned,10,Normal,Yes,17936,Pigs,High School,0,Low,Poor
70823,3000,Medium,Leased,5,Variable,No,18846,Chicken,College Degree,2000,Medium,Excellent
50184,2575,Medium,Owned,8,Normal,Yes,18544,Pigs,None,0,Low,Excellent
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
52723,2465,Medium,Owned,12,Normal,No,15058,Chicken,College Degree,0,High,Very Good
74185,3000,Medium,Owned,5,Variable,No,20000,Chicken,College Degree,2000,High,Excellent
75000,3000,Medium,Owned,5,Variable,No,15291,Cattle,None,500,High,Excellent
58836,2627,High,Leased,7,Normal,Yes,16717,Pigs,High School,10000,Low,Poor
54441,2131,Medium,Owned,12,Variable,No,14758,Sheep,College Degree,10000,High,Very Good
61969,2251,Medium,Owned,10,Normal,Yes,14604,Cattle,High School,0,Low,Good
55993,2139,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
75000,2931,Medium,Leased,12,Variable,No,16097,Cattle,College Degree,2000,Medium,Very Good
59305,2536,High,Leased,10,Normal,Yes,16413,Pigs,High School,10000,Low,Very Good
44401,1737,Medium,Owned,12,Variable,No,16201,Chicken,College Degree,2000,High,Average
75000,2887,Medium,Leased,5,Unpredictable,No,18821,Chicken,College Degree,2000,Medium,Average
60930,2393,High,Owned,7,Variable,Yes,15125,Pigs,High School,0,Low,Good
75000,2984,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
45686,2903,Low,Owned,8,Variable,Yes,18377,Sheep,College Degree,2000,Medium,Excellent
75000,2759,Medium,Leased,8,Variable,No,19712,Chicken,College Degree,2000,Medium,Excellent
55054,2225,High,Owned,10,Normal,Yes,14427,Cattle,High School,0,Low,Poor
46404,2049,High,Owned,10,Normal,Yes,15153,Cattle,High School,0,High,Good
71954,3000,Medium,Owned,5,Normal,No,18440,Chicken,High School,2000,Medium,Excellent
62634,2592,High,Owned,10,Normal,Yes,15586,Cattle,High School,0,Low,Good
54089,2340,Medium,Owned,12,Variable,No,14986,Cattle,College Degree,0,High,Poor
53304,1687,High,Owned,8,Unpredictable,Yes,15628,Cattle,College Degree,0,Low,Good
59922,2430,Medium,Leased,10,Variable,Yes,14748,Cattle,High School,0,Low,Poor
55615,2388,Medium,Owned,12,Variable,No,16716,Cattle,College Degree,0,Medium,Very Good
54088,3000,Medium,Leased,5,Variable,No,19249,Chicken,College Degree,2000,Medium,Good
46435,2638,High,Owned,7,Normal,Yes,16547,Pigs,High School,10000,Low,Good
53810,2247,High,Leased,7,Normal,Yes,17017,Cattle,High School,0,Low,Good
57252,2463,High,Leased,7,Normal,Yes,14402,Sheep,High School,2000,Low,Poor
47787,2298,High,Owned,12,Variable,Yes,14610,Cattle,High School,0,Low,Very Good
70294,3000,Medium,Owned,12,Variable,No,19199,Cattle,College Degree,0,Medium,Excellent
55060,2529,Medium,Owned,10,Variable,No,16658,Cattle,College Degree,0,High,Very Good
59181,2423,High,Owned,8,Normal,Yes,17369,Sheep,High School,10000,High,Poor
51004,2434,High,Owned,7,Normal,Yes,12000,Pigs,High School,10000,Medium,Good
42499,1808,High,Owned,8,Unpredictable,Yes,12302,Cattle,None,0,High,Good
75000,3000,Medium,Leased,5,Variable,No,20000,Cattle,College Degree,2000,Medium,Excellent
49433,2229,High,Owned,10,Normal,Yes,15194,Cattle,College Degree,0,High,Good
56365,2319,High,Leased,7,Normal,Yes,17304,Pigs,High School,10000,Low,Poor
75000,3000,Medium,Leased,5,Variable,No,18969,Chicken,College Degree,2000,Medium,Excellent
66646,3000,Medium,Leased,10,Variable,No,19759,Cattle,College Degree,0,Medium,Good
71021,3000,Medium,Owned,12,Variable,No,18291,Chicken,College Degree,2000,Medium,Excellent
59900,1757,High,Leased,10,Normal,Yes,16769,Pigs,High School,10000,Low,Poor
56077,2365,High,Owned,10,Normal,Yes,13634,Cattle,High School,10000,Low,Good
75000,3000,High,Leased,7,Normal,Yes,16623,Chicken,High School,0,Low,Excellent
75000,3000,Medium,Owned,12,Variable,No,19326,Chicken,College Degree,0,Medium,Very Good
75000,2818,Medium,Owned,5,Variable,No,17492,Chicken,College Degree,500,Medium,Average
71902,2877,Medium,Owned,5,Variable,No,12123,Chicken,College Degree,2000,Medium,Excellent
57352,2339,High,Leased,7,Normal,Yes,16692,Pigs,High School,10000,Low,Poor
51402,2294,Low,Owned,12,Normal,Yes,14861,Cattle,College Degree,0,High,Very Good
52453,2253,Medium,Owned,10,Variable,No,15323,Cattle,College Degree,0,High,Good
63024,3000,High,Leased,7,Variable,Yes,19574,Cattle,College Degree,10000,Low,Excellent
50723,2654,Low,Owned,12,Normal,Yes,15770,Cattle,High School,0,Low,Good
41553,2162,Medium,Owned,10,Variable,No,14881,Chicken,High School,500,High,Good
42617,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
58769,2171,Medium,Owned,12,Variable,No,15017,Cattle,High School,0,High,Poor
57873,3000,High,Leased,7,Normal,Yes,18060,Cattle,High School,10000,Low,Excellent
75000,3000,Medium,Leased,7,Variable,Yes,17203,Pigs,High School,2000,Medium,Excellent
42144,2050,Low,Owned,7,Normal,Yes,12000,Sheep,None,10000,High,Average
52760,1856,Low,Leased,8,Unpredictable,Yes,17570,Chicken,None,500,High,Average
42219,1565,Low,Owned,8,Unpredictable,Yes,12000,Cattle,None,500,High,Average
60942,2071,High,Leased,7,Normal,Yes,14020,Cattle,High School,0,Low,Good
60124,2318,High,Leased,7,Normal,Yes,16253,Pigs,High School,10000,Low,Poor
52636,2430,Medium,Owned,10,Variable,No,14934,Cattle,College Degree,0,High,Very Good
49900,1787,Low,Owned,5,Unpredictable,Yes,12000,Sheep,None,500,High,Average
75000,3000,Medium,Leased,5,Variable,No,17972,Chicken,College Degree,2000,Medium,Excellent
48201,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
42452,1908,Low,Owned,8,Unpredictable,No,13489,Cattle,College Degree,0,High,Very Good
51957,2214,High,Owned,12,Normal,No,15972,Cattle,None,0,Low,Average
57414,2406,Medium,Owned,12,Normal,No,15174,Cattle,College Degree,2000,High,Good
74300,3000,Medium,Owned,5,Variable,No,16953,Cattle,College Degree,2000,Medium,Very Good
55050,2133,Medium,Owned,12,Variable,No,14641,Cattle,High School,500,High,Very Good
43197,2049,Medium,Owned,10,Variable,No,16336,Sheep,College Degree,2000,High,Good
69403,3000,Medium,Leased,5,Variable,No,17814,Chicken,College Degree,2000,Medium,Very Good
40000,1666,Low,Owned,8,Normal,Yes,12000,Sheep,None,500,High,Average
51384,1500,Low,Owned,8,Unpredictable,Yes,12000,Cattle,None,500,High,Average
62143,2356,High,Leased,7,Normal,Yes,19381,Pigs,High School,0,Low,Poor
53090,2194,Low,Leased,7,Normal,No,15489,Cattle,None,0,Low,Excellent
40814,2020,High,Owned,7,Normal,Yes,18518,Pigs,High School,0,Low,Poor
58368,2345,Medium,Leased,7,Variable,No,16037,Cattle,College Degree,0,High,Very Good
74476,3000,Medium,Leased,7,Normal,Yes,18891,Chicken,College Degree,0,Medium,Excellent
40000,1533,Low,Owned,8,Unpredictable,No,18865,Chicken,None,500,Medium,Average
57300,2047,High,Leased,10,Normal,Yes,18122,Pigs,High School,10000,Medium,Good
43100,1594,High,Owned,12,Normal,Yes,14796,Sheep,None,2000,High,Good
75000,3000,Medium,Leased,5,Variable,No,18865,Chicken,High School,2000,Medium,Excellent
47711,1948,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
55837,2190,Medium,Owned,10,Variable,Yes,20000,Cattle,High School,0,Low,Very Good
69326,2535,Medium,Owned,5,Variable,No,15932,Cattle,College Degree,0,High,Very Good
54342,1981,High,Owned,5,Variable,Yes,13941,Cattle,High School,0,Low,Good
55872,2607,High,Leased,10,Normal,Yes,16367,Pigs,High School,10000,Low,Poor
40000,2649,High,Owned,10,Unpredictable,Yes,14177,Cattle,None,2000,Low,Very Good
49711,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Excellent
50866,3000,Low,Owned,8,Variable,Yes,12000,Sheep,None,500,High,Average
48412,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
75000,3000,High,Leased,5,Normal,No,17408,Cattle,College Degree,2000,Medium,Excellent
75000,3000,Medium,Leased,5,Variable,No,15492,Chicken,College Degree,2000,High,Very Good
55550,2014,High,Owned,10,Normal,Yes,17047,Cattle,High School,2000,Low,Good
56381,2407,Medium,Owned,12,Variable,No,15920,Cattle,College Degree,0,High,Very Good
59033,2137,High,Leased,7,Normal,Yes,16394,Pigs,High School,10000,Low,Poor
53463,2082,High,Owned,12,Variable,No,15832,Cattle,High School,0,Low,Excellent
43944,1941,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
49317,2240,Low,Leased,7,Normal,Yes,13998,Pigs,None,500,High,Good
75000,2297,High,Leased,7,Variable,No,15063,Pigs,College Degree,2000,Low,Poor
75000,3000,Medium,Leased,5,Variable,No,19127,Chicken,College Degree,2000,Medium,Very Good
55100,1911,Low,Owned,8,Unpredictable,Yes,12000,Sheep,High School,500,Low,Average
41774,1944,Low,Owned,7,Unpredictable,Yes,12000,Cattle,None,500,Low,Average
44140,3000,Medium,Leased,10,Normal,No,18842,Pigs,High School,2000,Low,Poor
46136,2170,Medium,Leased,12,Variable,No,16353,Cattle,High School,0,High,Good
56961,2311,High,Owned,10,Variable,Yes,16133,Cattle,College Degree,0,High,Very Good
55337,2212,High,Leased,10,Normal,Yes,17331,Chicken,High School,10000,Low,Average
53351,1904,Medium,Owned,7,Variable,No,15055,Cattle,College Degree,500,High,Very Good
40000,1500,Low,Owned,8,Unpredictable,Yes,12000,Cattle,None,500,High,Average
63805,2238,High,Leased,7,Normal,Yes,17367,Pigs,High School,0,Low,Poor
75000,3000,High,Leased,5,Variable,No,18240,Cattle,College Degree,2000,Medium,Excellent
48180,3000,High,Leased,12,Variable,No,15341,Cattle,High School,0,Medium,Very Good
48626,1585,Low,Owned,10,Unpredictable,Yes,12000,Sheep,None,500,Low,Average
42310,2106,Medium,Owned,12,Variable,Yes,15643,Cattle,College Degree,0,High,Very Good
56976,2960,Medium,Owned,7,Variable,No,15728,Pigs,College Degree,0,High,Very Good
40000,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
55477,2394,High,Owned,12,Normal,No,14785,Cattle,College Degree,10000,Low,Poor
50501,3000,Medium,Leased,7,Variable,No,17440,Pigs,College Degree,10000,Low,Excellent
41128,1879,Low,Owned,8,Variable,Yes,12000,Cattle,College Degree,500,High,Average
75000,3000,High,Leased,5,Variable,Yes,16895,Pigs,College Degree,2000,Low,Poor
60921,2809,Medium,Leased,7,Normal,No,18910,Chicken,College Degree,0,Low,Poor
75000,3000,Medium,Leased,5,Variable,No,19531,Chicken,College Degree,0,Medium,Excellent
40000,2143,High,Owned,12,Normal,Yes,14470,Cattle,College Degree,0,High,Good
40000,1652,High,Owned,8,Unpredictable,Yes,12000,Sheep,High School,500,High,Average
60797,2503,High,Owned,10,Normal,Yes,14257,Cattle,High School,10000,Low,Poor
56665,2317,High,Owned,8,Normal,Yes,15012,Cattle,College Degree,0,Low,Average
61204,2450,High,Leased,7,Normal,Yes,16377,Pigs,High School,10000,Low,Poor
51312,2498,Medium,Owned,8,Normal,No,13914,Cattle,High School,0,Low,Good
75000,2475,Medium,Leased,7,Variable,No,20000,Cattle,College Degree,2000,Medium,Excellent
42300,1935,Medium,Owned,12,Variable,Yes,12000,Cattle,None,0,High,Average
43515,1500,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
51637,2217,High,Leased,12,Normal,Yes,15002,Cattle,High School,2000,High,Good
54669,2136,Medium,Owned,12,Variable,No,15647,Cattle,College Degree,0,High,Very Good
57037,2405,High,Leased,7,Normal,Yes,12000,Pigs,High School,10000,Low,Average
67039,1987,Low,Owned,8,Unpredictable,Yes,12464,Sheep,None,500,High,Average
71228,3000,Medium,Owned,12,Variable,No,16091,Cattle,College Degree,0,Medium,Very Good
40000,1684,Low,Owned,12,Variable,No,15385,Sheep,High School,500,High,Good
75000,3000,Medium,Owned,12,Variable,No,15144,Cattle,College Degree,0,High,Excellent
56193,2443,High,Owned,12,Variable,No,18577,Cattle,High School,10000,Low,Poor
40000,1907,Low,Owned,10,Unpredictable,Yes,12000,Cattle,None,500,Medium,Very Good
62922,3000,High,Leased,5,Variable,Yes,18891,Sheep,College Degree,10000,Low,Very Good
62675,2466,High,Leased,10,Normal,Yes,17166,Pigs,High School,10000,Low,Poor
74607,2423,Low,Owned,10,Normal,No,15271,Cattle,College Degree,0,Medium,Good
53494,2403,High,Leased,7,Normal,Yes,16663,Pigs,High School,10000,Low,Good
58467,2346,Medium,Owned,12,Variable,Yes,15216,Cattle,College Degree,0,High,Excellent
74560,3000,Medium,Owned,12,Variable,No,15309,Sheep,College Degree,2000,High,Very Good
52481,2369,Medium,Owned,10,Variable,No,15399,Cattle,None,0,High,Average
55705,2589,Medium,Owned,7,Normal,Yes,14892,Cattle,High School,0,Low,Good
75000,3000,Medium,Leased,5,Variable,No,17695,Chicken,College Degree,2000,Medium,Excellent
50457,2098,Medium,Owned,12,Variable,No,15279,Cattle,College Degree,0,High,Very Good
53694,2645,Medium,Owned,12,Normal,Yes,17816,Cattle,High School,2000,Low,Poor
56749,2299,High,Owned,10,Normal,Yes,14727,Cattle,High School,0,Low,Good
55202,2958,Medium,Owned,12,Variable,No,15260,Cattle,College Degree,0,High,Excellent
40000,2221,High,Owned,10,Normal,Yes,14451,Chicken,None,10000,Low,Good
75000,2831,Medium,Leased,5,Variable,No,18589,Chicken,College Degree,2000,Medium,Excellent
40000,2182,Low,Owned,8,Unpredictable,No,12000,Cattle,College Degree,500,Low,Average
59464,2529,Medium,Owned,12,Variable,No,14987,Cattle,College Degree,0,High,Very Good
53928,2531,High,Leased,10,Normal,Yes,14853,Pigs,High School,10000,Low,Good
40000,1500,Low,Owned,12,Unpredictable,Yes,12000,Sheep,None,500,High,Average
40000,2037,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
58773,2020,Medium,Owned,8,Normal,No,14592,Cattle,High School,10000,High,Average
48118,1955,High,Leased,10,Normal,Yes,12000,Sheep,High School,10000,Medium,Poor
40000,2008,High,Owned,8,Unpredictable,Yes,14998,Cattle,College Degree,10000,Low,Good
44112,2009,High,Leased,7,Normal,Yes,16649,Pigs,High School,10000,Low,Poor
75000,3000,Medium,Leased,5,Variable,No,19615,Chicken,College Degree,2000,Medium,Excellent
75000,3000,High,Leased,5,Variable,Yes,17424,Chicken,High School,2000,Medium,Poor
53273,2636,High,Owned,10,Normal,Yes,14441,Cattle,High School,0,Low,Good
51907,1887,Medium,Owned,5,Normal,No,14634,Cattle,College Degree,0,High,Good
74135,2111,High,Owned,10,Normal,Yes,14301,Pigs,High School,10000,Low,Average
56454,2417,High,Leased,7,Normal,Yes,17806,Pigs,High School,10000,Low,Poor
56388,2254,Medium,Owned,12,Variable,No,15361,Cattle,College Degree,2000,High,Very Good
46960,2256,High,Leased,10,Unpredictable,Yes,12000,Sheep,None,0,High,Average
51369,1715,High,Leased,7,Normal,Yes,16139,Pigs,High School,500,Low,Average
60202,2177,High,Owned,7,Unpredictable,Yes,16953,Cattle,None,500,High,Average
75000,2901,Medium,Leased,5,Variable,No,18518,Chicken,College Degree,2000,Medium,Excellent
69103,3000,Medium,Leased,10,Normal,Yes,16978,Pigs,High School,10000,High,Excellent
61310,2407,High,Leased,7,Normal,Yes,15920,Pigs,High School,0,Low,Good
75000,3000,Medium,Leased,5,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
49042,2083,High,Leased,7,Normal,Yes,16340,Sheep,High School,10000,Low,Poor
50343,1776,Medium,Owned,12,Variable,No,15524,Cattle,College Degree,0,High,Very Good
57854,3000,Medium,Leased,5,Variable,No,18545,Chicken,High School,2000,Medium,Poor
47269,1753,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
57569,2642,Medium,Owned,12,Normal,No,15379,Pigs,College Degree,2000,Low,Good
55706,3000,High,Owned,5,Variable,Yes,18550,Pigs,College Degree,10000,Low,Poor
46152,2352,Medium,Owned,12,Variable,No,14965,Cattle,College Degree,0,High,Very Good
60714,2370,High,Owned,10,Normal,Yes,17152,Pigs,High School,10000,Low,Poor
75000,2949,Medium,Owned,5,Variable,No,16297,Chicken,College Degree,2000,Medium,Excellent
60722,2662,High,Leased,7,Normal,Yes,18293,Pigs,High School,10000,Low,Good
40000,1932,Low,Leased,8,Unpredictable,Yes,12000,Sheep,None,500,Medium,Average
54584,2855,Low,Leased,7,Normal,Yes,17806,Chicken,None,10000,Low,Poor
57063,3000,High,Leased,8,Normal,Yes,16703,Cattle,High School,0,Low,Poor
40098,1623,Medium,Owned,12,Unpredictable,No,12000,Sheep,None,500,High,Average
55827,1970,Medium,Owned,10,Variable,No,15557,Cattle,College Degree,0,High,Very Good
41369,2011,Low,Owned,12,Unpredictable,Yes,12000,Cattle,College Degree,500,High,Average
52723,2306,Medium,Owned,10,Normal,No,15884,Cattle,High School,0,High,Very Good
40000,1500,Low,Owned,12,Unpredictable,Yes,12030,Cattle,College Degree,0,High,Very Good
58456,1730,Medium,Owned,12,Variable,No,12000,Cattle,College Degree,0,High,Very Good
57710,3000,Medium,Owned,12,Variable,No,18794,Pigs,College Degree,0,High,Good
49647,2308,Medium,Owned,12,Variable,No,15978,Cattle,College Degree,0,High,Very Good
51244,2331,Medium,Leased,10,Unpredictable,Yes,16292,Chicken,High School,2000,Low,Good
58068,1938,Medium,Owned,10,Unpredictable,Yes,14649,Cattle,College Degree,10000,Low,Good
52988,3000,Medium,Owned,10,Variable,No,15620,Chicken,College Degree,0,Medium,Very Good
57058,2346,Low,Owned,7,Unpredictable,Yes,15260,Cattle,High School,0,Low,Good
40297,2286,Low,Owned,8,Normal,Yes,14038,Sheep,None,0,Low,Average
52813,2230,High,Owned,12,Variable,Yes,18895,Pigs,High School,0,Low,Very Good
48336,1854,Medium,Leased,8,Normal,No,13861,Sheep,None,10000,Low,Excellent
74222,3000,Medium,Leased,7,Normal,No,18653,Chicken,High School,10000,Low,Good
40000,2039,Low,Owned,8,Normal,Yes,12000,Sheep,None,10000,High,Good
58323,2468,High,Leased,12,Variable,No,15366,Cattle,High School,0,High,Very Good
46018,2309,Medium,Owned,8,Normal,Yes,17515,Cattle,College Degree,0,Low,Very Good
56255,2383,High,Owned,7,Normal,Yes,14593,Pigs,High School,0,High,Poor
55079,3000,Medium,Leased,7,Variable,No,17232,Chicken,College Degree,10000,Low,Excellent
74619,2978,Medium,Leased,5,Variable,No,15878,Cattle,College Degree,0,Medium,Very Good
57755,2466,High,Leased,5,Variable,No,15251,Pigs,High School,2000,Low,Excellent
55778,2472,High,Owned,10,Normal,Yes,15620,Pigs,High School,10000,Low,Poor
69626,3000,Medium,Leased,8,Variable,No,19947,Chicken,College Degree,10000,Medium,Very Good
55674,2096,High,Owned,10,Normal,Yes,15024,Cattle,High School,0,Low,Good
75000,2613,Medium,Leased,5,Variable,No,18297,Chicken,College Degree,2000,Low,Excellent
48211,2419,Medium,Owned,12,Normal,No,14822,Cattle,None,0,High,Good
50408,2359,Medium,Owned,10,Variable,No,14860,Cattle,College Degree,0,High,Good
47463,2027,Low,Owned,8,Unpredictable,Yes,12000,Sheep,None,500,High,Average
57903,2428,Medium,Owned,12,Variable,No,15799,Cattle,College Degree,0,High,Very Good
75000,2836,Medium,Leased,5,Variable,No,17496,Chicken,College Degree,2000,Medium,Average
58546,2547,Medium,Leased,7,Variable,No,15324,Cattle,High School,2000,High,Good
40834,1500,Medium,Owned,8,Variable,No,15727,Cattle,None,0,Medium,Very Good
51595,2767,High,Leased,10,Normal,Yes,15225,Cattle,High School,0,Low,Good
53899,1763,Low,Owned,8,Unpredictable,No,15286,Cattle,None,2000,High,Very Good
56051,1672,Low,Owned,8,Normal,Yes,12000,Cattle,None,0,High,Average
75000,3000,Medium,Leased,12,Variable,No,20000,Chicken,College Degree,2000,Medium,Excellent
47735,3000,High,Owned,10,Variable,No,18935,Cattle,High School,2000,Medium,Excellent
75000,3000,High,Leased,10,Normal,Yes,17569,Pigs,High School,10000,Low,Poor
58247,2431,Medium,Owned,12,Variable,No,19094,Cattle,College Degree,0,High,Very Good
